store_nbr,family,rmsle,rmse,mae,train_days,val_days,test_days
3,MAGAZINES,0.6622445007828168,13.544431066059062,10.548387096774194,1642,31,15
3,MEATS,0.12905705548710614,102.82876156500653,88.02819354838711,1642,31,15
3,PERSONAL CARE,0.1939986654673975,104.7157442640513,78.74193548387096,1642,31,15
3,PET SUPPLIES,0.3385233721551628,6.455805089594845,5.225806451612903,1642,31,15
3,PLAYERS AND ELECTRONICS,0.4133848024886731,10.339401617426978,8.0,1642,31,15
3,POULTRY,0.12004020303617018,145.0501965372577,110.84289999999997,1642,31,15
3,PREPARED FOODS,0.2573582703625843,70.4177359905963,57.898003225806434,1642,31,15
3,PRODUCE,0.07999384679447977,718.5160322950129,591.4730967741937,1642,31,15
3,SCHOOL AND OFFICE SUPPLIES,0.6492125790492098,2.071309387958535,1.5806451612903225,1642,31,15
3,SEAFOOD,0.22888133217437637,17.487851911205674,13.793451774193548,1642,31,15
4,AUTOMOTIVE,0.7123723166970811,2.4428962187297008,1.967741935483871,1642,31,15
4,BABY CARE,0.17605955992187405,0.254000254000381,0.06451612903225806,1642,31,15
4,BEAUTY,0.543876884642099,3.1004682268661377,2.4516129032258065,1642,31,15
4,BEVERAGES,0.11043755868539705,318.15648411920944,268.7096774193548,1642,31,15
4,BOOKS,0.2156280430737754,0.3110855084191276,0.0967741935483871,1642,31,15
4,BREAD/BAKERY,0.14853939536790603,69.30981167426859,48.06167741935483,1642,31,15
4,CELEBRATION,0.7352123333795746,5.800444921755794,4.612903225806452,1642,31,15
4,CLEANING,0.15193586604125758,153.66238652402242,114.12903225806451,1642,31,15
4,DAIRY,0.14660082449210043,139.28909366100143,102.80645161290323,1642,31,15
4,DELI,0.21352640099592501,45.426622609541184,36.88622580645162,1642,31,15
4,EGGS,0.1255700279238498,21.844021844032767,16.774193548387096,1642,31,15
4,FROZEN FOODS,0.27420962182356373,25.768049101239136,21.975322580645162,1642,31,15
4,GROCERY I,0.15468597946081244,589.0135548032282,472.06451612903226,1642,31,15
4,GROCERY II,0.5814151974350974,13.907528710691546,11.806451612903226,1642,31,15
4,HARDWARE,0.8441933930501186,2.3000701251581788,1.5483870967741935,1642,31,15
4,HOME AND KITCHEN I,0.46616482465097003,6.0854135491777495,4.774193548387097,1642,31,15
4,HOME AND KITCHEN II,0.5016172250747463,6.119772291778985,4.67741935483871,1642,31,15
4,HOME APPLIANCES,0.5478592375835105,0.861356769214109,0.6129032258064516,1642,31,15
4,HOME CARE,0.24262648358645725,58.22370651203855,51.354838709677416,1642,31,15
4,LADIESWEAR,0.5336279090799595,15.188068322036173,11.129032258064516,1642,31,15
4,LAWN AND GARDEN,0.296708776249375,7.569037097322562,6.064516129032258,1642,31,15
4,LINGERIE,0.7079356769440569,1.796053020267749,1.2903225806451613,1642,31,15
4,"LIQUOR,WINE,BEER",0.2959599504540619,19.595917942265423,15.35483870967742,1642,31,15
4,MAGAZINES,0.6521844225765153,4.087747230364769,3.3548387096774195,1642,31,15
4,MEATS,0.3131849799257145,119.91867603045856,84.38235419354838,1642,31,15
4,PERSONAL CARE,0.20554572312102448,46.941281096362744,37.16129032258065,1642,31,15
4,PET SUPPLIES,0.41404590494856397,3.9635435432646426,2.806451612903226,1642,31,15
4,PLAYERS AND ELECTRONICS,0.5801103182178436,6.71301095850679,5.709677419354839,1642,31,15
4,POULTRY,0.17511308506172432,62.75064689867948,51.494997741935485,1642,31,15
4,PREPARED FOODS,0.34791192911508156,16.542980469962142,13.206225967741938,1642,31,15
4,PRODUCE,0.12186299673620095,329.3405694508845,237.08792903225807,1642,31,15
4,SCHOOL AND OFFICE SUPPLIES,0.2489858174269529,0.3592106040535498,0.12903225806451613,1642,31,15
4,SEAFOOD,0.29364381344468726,8.618538190256121,6.700677451612903,1642,31,15
5,AUTOMOTIVE,0.5310262574903395,3.61894655853722,3.161290322580645,1642,31,15
5,BABY CARE,0.6576091094732712,1.0776318121606494,0.8387096774193549,1642,31,15
5,BEAUTY,0.5219058394580348,3.5650634523602576,2.6451612903225805,1642,31,15
5,BEVERAGES,0.19151883267955688,366.6484208559053,294.6774193548387,1642,31,15
5,BOOKS,0.0,0.0,0.0,1642,31,15
5,BREAD/BAKERY,0.18587825511292436,67.66437181924411,52.05535548387096,1642,31,15
5,CELEBRATION,0.5607569937492468,10.611922692227193,8.290322580645162,1642,31,15
5,CLEANING,0.3024087326855329,391.7957005478007,283.6774193548387,1642,31,15
5,DAIRY,0.14039562800574618,84.64727574070285,64.70967741935483,1642,31,15
5,DELI,0.2031665439373246,45.5684517561395,39.355,1642,31,15
5,EGGS,0.20815456084777384,18.0867087182291,14.548387096774194,1642,31,15
5,FROZEN FOODS,0.2605371086656333,25.728102888114808,20.988902967741943,1642,31,15
5,GROCERY I,0.15081894186031886,478.9239955863426,384.1290322580645,1642,31,15
5,GROCERY II,1.6207516928001544,74.42922596278531,57.96774193548387,1642,31,15
5,HARDWARE,0.8298008611287084,1.831621879558502,1.4193548387096775,1642,31,15
5,HOME AND KITCHEN I,0.4834295520285191,12.835183500202518,10.935483870967742,1642,31,15
5,HOME AND KITCHEN II,0.28945469051108125,7.170729031187114,5.935483870967742,1642,31,15
5,HOME APPLIANCES,0.7762459758930581,1.616447718240974,1.064516129032258,1642,31,15
5,HOME CARE,0.2494959656721579,65.21403965207136,54.61290322580645,1642,31,15
